"TOA5","COM1","CR1000","55447","CR1000.Std.25","CPU:LIMHA_3_1.CR1","64968","limha"
"TIMESTAMP","RECORD","vw(1)","vw(2)","vw(3)","vw(4)","vw(5)","vw(6)","vw(7)","vw(8)","vw(9)","vw(10)","vw(11)","vw(12)","vw(13)","vw(14)","vw(15)","vw(16)","vw(17)","vw(18)","vw_t(1)","vw_t(2)","vw_t(3)","vw_t(4)","vw_t(5)","vw_t(6)","vw_t(7)","vw_t(8)","vw_t(9)","vw_t(10)","vw_t(11)","vw_t(12)","vw_t(13)","vw_t(14)","vw_t(15)","vw_t(16)","vw_t(17)","vw_t(18)","logvolt","logtemp","strain_1","strain_2","temp_1","RST1_A","RST1_B","RST2_A","RST2_B"
"TS","RN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2021-09-26 03:00:00",56217,1580.557,"NAN",1561.38,1542.467,1547.048,1595.152,1571.906,1572.57,1548.593,1606.365,1504.04,1577.334,9048.208,8992.019,7813.861,9093.198,8293.605,8503.934,14.20685,13.30475,17.56097,14.96756,15.31119,-82.81725,15.07877,12.13541,14.12234,14.05228,14.10883,14.12759,17.33502,15.98105,15.34338,13.95386,11.3642,5.768066,13.21,21.34,-1100.134,-1262.559,"NAN",-124.619,320.3522,130.0373,203.8605
"2021-09-26 04:00:00",56218,1580.562,"NAN",1561.384,1542.461,1547.051,1595.143,1571.909,1572.566,1548.597,1606.355,1504.021,1577.338,9048.28,8992.1,7814.034,9093.202,8293.614,8503.92,14.20447,13.29968,17.56042,14.96802,15.31018,-82.81367,15.07861,12.13522,14.121,14.052,14.10871,14.1272,17.31305,15.9823,15.3446,13.95386,11.36337,5.767121,13.21,21.26,-1101.809,-1275.955,"NAN",-123.9418,319.6749,130.7145,202.5059
"2021-09-26 05:00:00",56219,1580.559,"NAN",1561.385,1542.457,1547.045,1595.141,1571.911,1572.562,1548.6,1606.349,1504.024,1577.34,9048.353,8992.188,7814.15,9093.198,8293.617,8503.91,14.20062,13.29446,17.55951,14.96759,15.30884,-82.81895,15.07861,12.1376,14.11972,14.05087,14.10654,14.12649,17.58405,15.98349,15.34537,13.95346,11.36301,5.768861,13.21,21.18,-1100.134,-1269.257,"NAN",-125.2963,318.9977,130.0373,203.8605
"2021-09-26 06:00:00",56220,1580.557,"NAN",1561.389,1542.455,1547.057,1595.139,1571.912,1572.56,1548.601,1606.347,1504.021,1577.344,9048.394,8992.232,7814.273,9093.203,8293.616,8503.899,14.19607,13.28897,17.5589,14.96796,15.30759,-82.81989,15.07861,12.13596,14.11841,14.05057,14.10416,14.12427,17.80655,15.98383,15.34631,13.95383,11.3624,5.767426,13.22,21.07,-1101.809,-1262.559,"NAN",-125.9736,317.6431,131.3918,205.215
"2021-09-26 07:00:00",56221,1580.56,"NAN",1561.392,1542.451,1547.047,1595.135,1571.916,1572.555,1548.604,1606.341,1504.007,1577.345,9048.422,8992.265,7814.277,9093.208,8293.616,8503.887,14.19284,13.28512,17.55807,14.96707,15.30536,-82.82344,15.07825,12.13763,14.11676,14.04941,14.10196,14.12247,17.87561,15.98496,15.34735,13.95315,11.36179,5.76944,13.22,21.02,-1100.134,-1265.908,"NAN",-124.619,316.9658,131.3918,203.8605
"2021-09-26 08:00:00",56222,1580.555,"NAN",1561.395,1542.449,1547.049,1595.135,1571.917,1572.555,1548.606,1606.341,1504.014,1577.346,9048.467,8992.323,7814.354,9093.208,8293.624,8503.886,14.18796,13.27957,17.55734,14.96686,15.3035,-82.81279,15.07803,12.13742,14.11438,14.04801,14.09857,14.1203,17.78464,15.98605,15.34839,13.95331,11.36145,5.771576,13.21,21.45,-1098.46,-1264.233,"NAN",-125.2963,320.3522,132.0691,204.5378
"2021-09-26 09:00:00",56223,1580.56,"NAN",1561.399,1542.444,1547.064,1595.132,1571.921,1572.551,1548.608,1606.338,1504.018,1577.347,9048.534,8992.394,7814.499,9093.219,8293.649,8503.884,14.18439,13.27634,17.5564,14.96683,15.30161,-82.7809,15.07779,12.13666,14.11212,14.047,14.09604,14.11768,17.7637,15.98627,15.34958,13.95267,11.36014,5.771241,13.17,23.24,-1101.474,-1265.524,"NAN",-127.3281,319.6749,132.0691,204.5378
"2021-09-26 10:00:00",56224,1580.561,"NAN",1561.403,1542.439,1547.068,1595.13,1571.924,1572.55,1548.612,1606.335,1504.02,1577.351,9048.598,8992.473,7814.614,9093.233,8293.672,8503.881,14.18063,13.27139,17.55567,14.96646,15.2999,-82.75356,15.07745,12.13766,14.10944,14.0444,14.09241,14.11441,17.89215,15.98743,15.3501,13.95227,11.36041,5.771271,13.16,24.92,-1099.762,-1263.805,"NAN",-126.5744,318.1282,131.3125,202.3837
"2021-09-26 11:00:00",56225,1580.562,"NAN",1561.409,1542.435,1547.071,1595.127,1571.928,1572.548,1548.616,1606.332,1504.006,1577.354,9048.679,8992.565,7814.807,9093.249,8293.703,8503.887,14.17664,13.26648,17.55392,14.96585,15.29806,-82.73505,15.07709,12.13907,14.10712,14.04294,14.0899,14.1123,17.91068,15.98816,15.35114,13.95236,11.35992,5.77118,13.11,26.81,-1099.394,-1258.363,"NAN",-126.5652,317.4282,131.9798,203.7226
"2021-09-26 12:00:00",56226,1580.561,"NAN",1561.411,1542.43,1547.056,1595.125,1571.93,1572.545,1548.619,1606.327,1504.01,1577.357,9048.796,8992.696,7815.068,9093.271,8293.761,8503.89,14.17151,13.26047,17.55298,14.9657,15.29562,-82.7183,15.07675,12.13763,14.10474,14.04114,14.08615,14.10886,17.99506,15.9892,15.35199,13.952,11.35858,5.771057,13.1,27.12,-1101.062,-1261.703,"NAN",-127.242,317.4282,132.6566,205.0762
"2021-09-26 13:00:00",56227,1580.562,"NAN",1561.416,1542.425,1547.058,1595.124,1571.931,1572.545,1548.621,1606.327,1504.007,1577.36,9048.911,8992.827,7815.421,9093.297,8293.815,8503.898,14.16776,13.25607,17.55197,14.96515,15.29325,-82.72093,15.07629,12.13879,14.10208,14.03931,14.08319,14.10648,18.02878,15.99054,15.353,13.95163,11.35852,5.766877,13.1,26.9,-1097.715,-1265.05,"NAN",-127.242,318.7819,131.3029,203.7226
"2021-09-26 14:00:00",56228,1580.567,"NAN",1561.42,1542.419,1547.076,1595.118,1571.935,1572.539,1548.624,1606.319,1504.001,1577.364,9049.066,8993.008,7815.656,9093.329,8293.907,8503.905,14.16388,13.25287,17.55094,14.96445,15.29138,-82.71916,15.07571,12.14212,14.09891,14.03687,14.08005,14.10498,17.93292,15.99222,15.35422,13.95154,11.35767,5.768524,13.11,27,-1096.042,-1268.396,"NAN",-125.8884,320.1355,131.9798,203.0458
"2021-09-26 15:00:00",56229,1580.569,"NAN",1561.425,1542.415,1547.059,1595.115,1571.939,1572.536,1548.628,1606.315,1504,1577.367,9049.202,8993.158,7815.954,9093.376,8293.987,8503.915,14.15936,13.24707,17.5498,14.96475,15.28906,-82.70772,15.07529,12.14288,14.09677,14.03504,14.07678,14.1004,18.03668,15.99335,15.35459,13.95114,11.35791,5.767151,13.11,27.06,-1096.042,-1260.03,"NAN",-127.9188,318.105,131.3029,202.3689
"2021-09-26 16:00:00",56230,1580.567,"NAN",1561.428,1542.413,1547.081,1595.114,1571.94,1572.535,1548.629,1606.315,1504.002,1577.371,9049.273,8993.247,7815.986,9093.421,8294.058,8503.928,14.15375,13.24118,17.54855,14.96295,15.28677,-82.71559,15.07471,12.1438,14.09332,14.03311,14.073,14.0976,18.06775,15.99451,15.3559,13.95035,11.35739,5.77005,13.1,26.9,-1097.715,-1263.376,"NAN",-125.8884,318.7819,130.6261,203.0458
"2021-09-26 17:00:00",56231,1580.567,"NAN",1561.431,1542.41,1547.072,1595.117,1571.942,1572.534,1548.631,1606.316,1504.008,1577.37,9049.317,8993.306,7816.003,9093.464,8294.138,8503.942,14.14908,13.23667,17.54758,14.96271,15.28436,-82.72435,15.07413,12.14545,14.09003,14.03058,14.06897,14.09409,18.04446,15.99585,15.35663,13.95035,11.35687,5.7677,13.11,26.44,-1096.042,-1261.703,"NAN",-126.5652,318.105,130.6261,203.0458
"2021-09-26 18:00:00",56232,1580.564,"NAN",1561.434,1542.407,1547.078,1595.118,1571.943,1572.534,1548.633,1606.316,1504.005,1577.372,9049.361,8993.354,7816.037,9093.508,8294.21,8503.959,14.14514,13.2308,17.54626,14.96106,15.28217,-82.74195,15.07355,12.14594,14.08777,14.02902,14.06552,14.09134,17.82467,15.99689,15.35794,13.9501,11.35599,5.76825,13.12,25.85,-1096.134,-1255.115,"NAN",-127.242,319.4587,131.3029,203.7226
"2021-09-26 19:00:00",56233,1580.563,"NAN",1561.435,1542.404,1547.08,1595.119,1571.946,1572.533,1548.635,1606.317,1504.006,1577.374,9049.394,8993.391,7816.045,9093.55,8294.277,8503.977,14.14029,13.22623,17.54504,14.96106,15.27957,-82.76925,15.07294,12.1459,14.08417,14.02591,14.06207,14.08872,17.20667,15.99762,15.35876,13.95059,11.35605,5.765869,13.14,24.98,-1098.086,-1258.781,"NAN",-126.5652,318.7819,129.9493,202.3689
"2021-09-26 20:00:00",56234,1580.563,"NAN",1561.439,1542.403,1547.081,1595.115,1571.948,1572.527,1548.637,1606.313,1504.013,1577.375,9049.425,8993.428,7816.113,9093.582,8294.336,8503.99,14.13547,13.22122,17.54401,14.96023,15.27713,-82.79046,15.07242,12.14716,14.08096,14.02368,14.05829,14.08533,17.17499,15.9986,15.36008,13.94943,11.35565,5.767365,13.15,24.22,-1096.413,-1260.457,"NAN",-125.9704,319.6669,130.034,202.5009
"2021-09-26 21:00:00",56235,1580.564,"NAN",1561.44,1542.399,1547.086,1595.116,1571.949,1572.529,1548.638,1606.312,1504.003,1577.377,9049.453,8993.466,7816.072,9093.614,8294.391,8504.011,14.13061,13.21536,17.54263,14.95889,15.27487,-82.81083,15.07141,12.14841,14.0777,14.02094,14.05444,14.08252,17.35092,15.99945,15.36099,13.94925,11.35452,5.767273,13.16,23.52,-1098.087,-1258.783,"NAN",-128.6827,319.6749,130.7145,203.8605
"2021-09-26 22:00:00",56236,1580.564,"NAN",1561.444,1542.397,1547.089,1595.111,1571.952,1572.523,1548.641,1606.308,1504.004,1577.38,9049.509,8993.527,7816.232,9093.648,8294.451,8504.027,14.12564,13.21088,17.54138,14.95752,15.27265,-82.81438,15.07089,12.1507,14.07422,14.01865,14.04999,14.07858,17.67789,16.00095,15.36166,13.94901,11.35477,5.766937,13.12,22.87,-1094.768,-1265.511,"NAN",-125.2963,318.9977,131.3918,204.5378
"2021-09-26 23:00:00",56237,1580.563,"NAN",1561.449,1542.393,1547.088,1595.108,1571.955,1572.52,1548.644,1606.308,1504.006,1577.385,9049.584,8993.617,7816.364,9093.684,8294.524,8504.049,14.12128,13.20474,17.53955,14.95645,15.26996,-82.82588,15.07019,12.14957,14.07144,14.0162,14.04614,14.07547,17.86093,16.00198,15.36298,13.9483,11.3548,5.766572,13.19,22.45,-1099.963,-1265.711,"NAN",-125.9736,318.3204,128.6827,203.8605
"2021-09-27 00:00:00",56238,1580.56,"NAN",1561.452,1542.394,1547.093,1595.111,1571.957,1572.523,1548.645,1606.31,1504.024,1577.383,9049.659,8993.701,7816.474,9093.721,8294.6,8504.067,14.1167,13.20044,17.53809,14.95603,15.26755,-82.82767,15.06915,12.15109,14.06766,14.01324,14.04178,14.07224,17.98935,16.0025,15.36359,13.948,11.35434,5.764374,13.2,22.08,-1099.988,-1250.672,"NAN",-126.6509,321.0295,129.36,204.5378
"2021-09-27 01:00:00",56239,1580.556,"NAN",1561.454,1542.394,1547.109,1595.116,1571.957,1572.525,1548.645,1606.315,1504.028,1577.385,9049.747,8993.8,7816.686,9093.758,8294.683,8504.092,14.11304,13.19666,17.53668,14.95502,15.26498,-82.8481,15.06848,12.15124,14.06464,14.01099,14.03839,14.0687,18.0228,16.00372,15.36441,13.94708,11.35419,5.766816,13.2,21.67,-1098.422,-1260.841,"NAN",-125.2963,317.6431,130.0373,205.215
"2021-09-27 02:00:00",56240,1580.551,"NAN",1561.455,1542.395,1547.118,1595.129,1571.959,1572.534,1548.643,1606.327,1504.035,1577.382,9049.813,8993.886,7816.741,9093.804,8294.758,8504.114,14.10962,13.19516,17.53513,14.95358,15.26254,-82.86053,15.06742,12.15146,14.06156,14.00772,14.03494,14.06464,17.69834,16.00406,15.36554,13.94638,11.35343,5.763245,13.22,21.29,-1098.46,-1270.931,"NAN",-125.2963,318.9977,130.7145,203.8605
"2021-09-27 03:00:00",56241,1580.548,"NAN",1561.457,1542.397,1547.137,1595.143,1571.957,1572.545,1548.643,1606.339,1504.046,1577.382,9049.919,8994.006,7817.022,9093.854,8294.851,8504.143,14.1084,13.19458,17.53329,14.95276,15.25992,-82.85348,15.06625,12.15643,14.05838,14.00519,14.03229,14.06225,17.8757,16.00504,15.36639,13.94678,11.35367,5.763062,13.21,21.04,-1101.809,-1272.606,"NAN",-125.9736,319.6749,130.0373,203.8605
"2021-09-27 04:00:00",56242,1580.549,"NAN",1561.46,1542.4,1547.166,1595.15,1571.956,1572.549,1548.642,1606.344,1504.046,1577.384,9050.025,8994.125,7817.22,9093.912,8294.954,8504.143,14.10767,13.19626,17.53149,14.95184,15.25787,-82.85706,15.06543,12.15335,14.05637,14.00317,14.03021,14.06006,17.88867,16.00586,15.36734,13.94531,11.35397,5.762452,13.22,20.83,-1101.809,-1254.186,"NAN",-125.2963,318.3204,130.7145,203.1832
"2021-09-27 05:00:00",56243,1580.549,"NAN",1561.462,1542.402,1547.153,1595.156,1571.957,1572.554,1548.643,1606.35,1504.043,1577.383,9050.112,8994.229,7817.33,9093.967,8295.036,8504.168,14.10794,13.19574,17.52991,14.9502,15.25607,-82.85529,15.06445,12.15289,14.05457,14.00079,14.0289,14.05829,17.96963,16.00665,15.36832,13.94422,11.35285,5.761963,13.23,20.61,-1100.134,-1260.884,"NAN",-125.9736,318.9977,131.3918,204.5378
"2021-09-27 06:00:00",56244,1580.548,"NAN",1561.464,1542.404,1547.159,1595.161,1571.959,1572.559,1548.644,1606.354,1504.037,1577.384,9050.206,8994.335,7817.479,9094.024,8295.131,8504.198,14.10617,13.19547,17.52802,14.94821,15.25503,-82.86864,15.06363,12.15405,14.05399,13.99924,14.02771,14.05655,17.435,16.00763,15.36911,13.944,11.35205,5.760956,13.23,20.37,-1100.134,-1257.535,"NAN",-124.619,320.3522,130.0373,203.8605
"2021-09-27 07:00:00",56245,1580.549,"NAN",1561.466,1542.405,1547.164,1595.163,1571.959,1572.563,1548.646,1606.357,1504.047,1577.386,9050.272,8994.408,7817.581,9094.084,8295.229,8504.229,14.10513,13.19461,17.5264,14.94693,15.25409,-82.88201,15.0629,12.15451,14.05212,13.99796,14.026,14.05527,17.28638,16.00836,15.36987,13.94321,11.35126,5.760041,13.25,20.18,-1103.53,-1269.311,"NAN",-125.2963,318.9977,131.3918,203.8605
"2021-09-27 08:00:00",56246,1580.536,"NAN",1561.465,1542.417,1547.184,1595.185,1571.956,1572.581,1548.639,1606.38,1504.072,1577.38,9050.317,8994.458,7817.574,9094.146,8295.312,8504.262,14.10388,13.19394,17.52472,14.94583,15.25311,-82.85441,15.06177,12.15411,14.0502,13.99591,14.02481,14.05304,17.52481,16.00912,15.37088,13.94244,11.35086,5.756654,13.23,20.8,-1101.811,-1262.562,"NAN",-126.6509,317.6431,132.7464,204.5378
"2021-09-27 09:00:00",56247,1580.523,"NAN",1561.463,1542.434,1547.208,1595.215,1571.951,1572.601,1548.632,1606.411,1504.104,1577.373,9050.401,8994.554,7817.716,9094.209,8295.414,8504.301,14.10581,13.19965,17.52267,14.94443,15.25244,-82.81622,15.06085,12.15414,14.04926,13.99405,14.02411,14.05212,17.74185,16.00986,15.37149,13.94156,11.34982,5.756959,13.2,22.73,-1101.648,-1264.048,"NAN",-126.6509,317.6431,131.3918,205.215
"2021-09-27 10:00:00",56248,1580.537,"NAN",1561.467,1542.436,1547.201,1595.211,1571.954,1572.603,1548.636,1606.41,1504.091,1577.374,9050.505,8994.667,7817.904,9094.281,8295.528,8504.346,14.11188,13.2092,17.52103,14.94263,15.25217,-82.78429,15.06009,12.15475,14.04907,13.9928,14.0253,14.05142,17.8609,16.01074,15.37244,13.94003,11.34943,5.756135,13.14,25.73,-1101.386,-1260.401,"NAN",-126.5667,320.1393,131.3045,203.725
"2021-09-27 11:00:00",56249,1580.548,"NAN",1561.471,1542.437,1547.19,1595.201,1571.956,1572.6,1548.641,1606.401,1504.068,1577.379,9050.608,8994.792,7818.081,9094.353,8295.645,8504.385,14.11566,13.21137,17.51923,14.94141,15.25232,-82.75432,15.05972,12.15546,14.0502,13.99216,14.02719,14.05267,17.97507,16.01138,15.37302,13.93979,11.34918,5.756349,13.11,27.72,-1102.735,-1271.743,"NAN",-126.5652,318.105,131.9798,203.7226
"2021-09-27 12:00:00",56250,1580.553,"NAN",1561.475,1542.435,1547.179,1595.188,1571.957,1572.598,1548.645,1606.39,1504.047,1577.385,9050.745,8994.946,7818.433,9094.43,8295.776,8504.428,14.11478,13.20892,17.51743,14.93976,15.25333,-82.74027,15.05905,12.15686,14.052,13.99142,14.02786,14.0531,17.73929,16.01215,15.37418,13.93881,11.34763,5.75235,13.1,27.4,-1097.714,-1268.395,"NAN",-125.8884,318.7819,131.3029,204.3994
"2021-09-27 13:00:00",56251,1580.556,"NAN",1561.479,1542.433,1547.167,1595.175,1571.959,1572.591,1548.65,1606.379,1504.035,1577.389,9050.879,8995.108,7818.688,9094.512,8295.916,8504.475,14.11307,13.20477,17.51556,14.93777,15.25381,-82.72707,15.05872,12.16022,14.0509,13.99127,14.02808,14.05279,17.44662,16.01321,15.37488,13.93805,11.34717,5.748993,13.1,27.4,-1099.388,-1271.742,"NAN",-126.5652,319.4587,129.9493,203.0458
"2021-09-27 14:00:00",56252,1580.561,"NAN",1561.482,1542.433,1547.157,1595.164,1571.962,1572.587,1548.655,1606.366,1504.028,1577.393,9051.017,8995.263,7818.953,9094.608,8296.057,8504.519,14.10983,13.19992,17.51376,14.93686,15.25409,-82.71826,15.05838,12.16034,14.0502,13.991,14.02698,14.05157,17.63696,16.01392,15.37588,13.9372,11.34662,5.748963,13.1,27.56,-1097.714,-1251.662,"NAN",-126.5652,320.1355,132.6566,204.3994
"2021-09-27 15:00:00",56253,1580.561,"NAN",1561.488,1542.432,1547.15,1595.158,1571.964,1572.584,1548.658,1606.36,1504.024,1577.397,9051.157,8995.419,7819.199,9094.712,8296.215,8504.567,14.10571,13.19461,17.51248,14.93539,15.25406,-82.72176,15.0582,12.16235,14.04852,13.98996,14.02417,14.05045,17.88996,16.01468,15.37637,13.93598,11.34613,5.748688,13.1,27.47,-1096.041,-1273.416,"NAN",-127.242,319.4587,132.6566,203.0458
"2021-09-27 16:00:00",56254,1580.561,"NAN",1561.489,1542.431,1547.15,1595.154,1571.966,1572.581,1548.661,1606.356,1504.03,1577.399,9051.26,8995.537,7819.3,9094.819,8296.356,8504.621,14.10144,13.18884,17.51105,14.93372,15.25339,-82.72525,15.05817,12.16565,14.04651,13.98938,14.0213,14.04764,17.97647,16.01553,15.37732,13.9353,11.34519,5.747223,13.1,27.25,-1096.041,-1261.702,"NAN",-127.242,319.4587,129.9493,203.7226
"2021-09-27 17:00:00",56255,1580.562,"NAN",1561.492,1542.431,1547.147,1595.152,1571.967,1572.579,1548.662,1606.355,1504.034,1577.4,9051.331,8995.616,7819.352,9094.929,8296.5,8504.672,14.09778,13.18475,17.50946,14.93558,15.25235,-82.74638,15.0578,12.16687,14.04391,13.98725,14.0184,14.0459,18.02176,16.01624,15.37802,13.93478,11.34491,5.74649,13.11,26.81,-1097.714,-1265.049,"NAN",-125.8884,319.4587,130.6261,205.753
"2021-09-27 18:00:00",56256,1580.559,"NAN",1561.493,1542.432,1547.143,1595.151,1571.968,1572.575,1548.663,1606.354,1504.025,1577.402,9051.388,8995.683,7819.382,9095.028,8296.633,8504.726,14.09314,13.18088,17.508,14.93243,15.25125,-82.76659,15.05792,12.16974,14.04181,13.98563,14.01538,14.0444,18.07602,16.01672,15.37878,13.93411,11.34415,5.747009,13.13,26.04,-1094.458,-1265.153,"NAN",-127.242,317.4282,129.2725,203.0458
"2021-09-27 19:00:00",56257,1580.559,"NAN",1561.496,1542.43,1547.146,1595.149,1571.969,1572.573,1548.665,1606.352,1504.035,1577.403,9051.421,8995.721,7819.356,9095.118,8296.752,8504.777,14.0892,13.17557,17.50669,14.93152,15.24963,-82.76484,15.05792,12.17126,14.039,13.98401,14.01224,14.04077,18.08151,16.01773,15.3797,13.93338,11.34363,5.744415,13.13,25.25,-1096.384,-1255.401,"NAN",-127.2475,318.1187,129.278,204.4082
"2021-09-27 20:00:00",56258,1580.556,"NAN",1561.497,1542.432,1547.146,1595.15,1571.97,1572.572,1548.665,1606.355,1504.037,1577.404,9051.435,8995.735,7819.329,9095.202,8296.86,8504.84,14.08533,13.17114,17.50519,14.93036,15.24802,-82.79404,15.05762,12.17252,14.03653,13.98245,14.00851,14.03848,18.05789,16.01892,15.38061,13.93286,11.34268,5.743561,13.15,24.48,-1096.413,-1265.478,"NAN",-126.6007,319.5484,130.6628,203.7798
"2021-09-27 21:00:00",56259,1580.541,"NAN",1561.495,1542.444,1547.153,1595.165,1571.965,1572.579,1548.661,1606.371,1504.065,1577.4,9051.442,8995.752,7819.286,9095.267,8296.949,8504.891,14.08139,13.16751,17.50388,14.92856,15.24643,-82.79935,15.0575,12.17386,14.03369,13.98032,14.00617,14.03501,18.00812,16.01917,15.38122,13.93225,11.34268,5.740785,13.16,23.81,-1096.413,-1270.5,"NAN",-125.9736,317.6431,129.36,201.8287
"2021-09-27 22:00:00",56260,1580.526,"NAN",1561.49,1542.464,1547.175,1595.188,1571.961,1572.591,1548.654,1606.396,1504.087,1577.394,9051.474,8995.793,7819.371,9095.331,8297.049,8504.944,14.08093,13.17053,17.50226,14.92819,15.24432,-82.81886,15.05698,12.17352,14.03146,13.97803,14.00369,14.03247,17.95779,16.01959,15.38202,13.93179,11.34036,5.739747,13.17,23.29,-1096.413,-1268.826,"NAN",-126.6509,319.6749,132.0691,205.215
"2021-09-27 23:00:00",56261,1580.519,"NAN",1561.486,1542.479,1547.186,1595.202,1571.957,1572.598,1548.648,1606.417,1504.108,1577.389,9051.529,8995.853,7819.472,9095.388,8297.146,8505,14.08496,13.17978,17.50089,14.9277,15.24295,-82.81352,15.05655,12.17328,14.02994,13.97681,14.00229,14.03156,17.86301,16.0206,15.38284,13.93091,11.33862,5.746643,13.18,22.98,-1099.784,-1247.092,"NAN",-127.3281,318.9977,130.7145,205.215
"2021-09-28 00:00:00",56262,1580.505,"NAN",1561.48,1542.501,1547.201,1595.225,1571.951,1572.613,1548.639,1606.448,1504.141,1577.379,9051.576,8995.916,7819.606,9095.443,8297.24,8505.062,14.09207,13.19025,17.49954,14.92603,15.24152,-82.82414,15.05612,12.17349,14.02939,13.97513,14.00439,14.0318,17.73166,16.021,15.38361,13.92993,11.3371,5.738038,13.19,22.73,-1098.258,-1258.978,"NAN",-125.2963,318.3204,128.6827,204.5378
"2021-09-28 01:00:00",56263,1580.505,"NAN",1561.478,1542.513,1547.207,1595.238,1571.948,1572.62,1548.635,1606.464,1504.138,1577.373,9051.66,8996.013,7819.715,9095.504,8297.347,8505.122,14.10208,13.20645,17.49805,14.92471,15.24103,-82.81541,15.05548,12.17456,14.03067,13.97394,14.00815,14.0332,17.26392,16.02109,15.38446,13.92896,11.33554,5.738922,13.19,22.53,-1101.658,-1262.386,"NAN",-125.2963,318.9977,130.0373,204.5378
"2021-09-28 02:00:00",56264,1580.513,"NAN",1561.477,1542.521,1547.211,1595.242,1571.946,1572.624,1548.634,1606.472,1504.125,1577.372,9051.741,8996.103,7819.862,9095.57,8297.451,8505.184,14.11172,13.21649,17.49655,14.92386,15.24124,-82.8313,15.05539,12.17709,14.03369,13.97421,14.01349,14.03662,17.21088,16.02188,15.38526,13.92896,11.33371,5.73758,13.2,22.33,-1098.304,-1272.425,"NAN",-124.619,318.3204,130.0373,205.215
"2021-09-28 03:00:00",56265,1580.519,"NAN",1561.477,1542.527,1547.207,1595.243,1571.946,1572.627,1548.635,1606.47,1504.107,1577.371,9051.816,8996.187,7819.992,9095.641,8297.562,8505.243,14.11853,13.22333,17.49503,14.92218,15.24231,-82.83482,15.05499,12.17954,14.03619,13.97489,14.01807,14.04132,17.4292,16.02277,15.38595,13.92801,11.33301,5.737091,13.2,22.17,-1100.011,-1260.743,"NAN",-125.9736,318.9977,130.7145,203.8605
"2021-09-28 04:00:00",56266,1580.521,"NAN",1561.475,1542.534,1547.209,1595.245,1571.945,1572.633,1548.634,1606.471,1504.1,1577.371,9051.922,8996.306,7820.185,9095.719,8297.678,8505.308,14.12366,13.22766,17.49414,14.92188,15.24231,-82.83931,15.05445,12.17947,14.03952,13.97617,14.02265,14.04367,17.69834,16.02332,15.38663,13.92709,11.33255,5.735779,13.21,21.97,-1100.072,-1259.138,"NAN",-125.9736,318.9977,128.6827,204.5378
"2021-09-28 05:00:00",56267,1580.522,"NAN",1561.475,1542.54,1547.214,1595.25,1571.944,1572.641,1548.632,1606.477,1504.103,1577.368,9051.998,8996.386,7820.275,9095.792,8297.785,8505.373,14.12756,13.23291,17.4928,14.9209,15.24341,-82.83846,15.05453,12.18176,14.04184,13.97729,14.02594,14.04678,17.78131,16.02359,15.38748,13.92636,11.33057,5.734681,13.2,21.75,-1101.756,-1259.149,"NAN",-125.9736,320.3522,131.3918,205.215
"2021-09-28 06:00:00",56268,1580.527,"NAN",1561.476,1542.541,1547.211,1595.249,1571.942,1572.642,1548.632,1606.472,1504.094,1577.368,9052.047,8996.451,7820.314,9095.866,8297.889,8505.438,14.13187,13.23566,17.49173,14.92096,15.24442,-82.85001,15.05435,12.18198,14.04404,13.9784,14.02905,14.04953,17.91949,16.02429,15.38818,13.92563,11.32977,5.731445,13.21,21.53,-1101.809,-1267.582,"NAN",-126.6509,318.3204,130.7145,203.8605
"2021-09-28 07:00:00",56269,1580.527,"NAN",1561.475,1542.546,1547.21,1595.249,1571.941,1572.646,1548.632,1606.471,1504.094,1577.366,9052.077,8996.491,7820.337,9095.942,8297.985,8505.498,14.13373,13.23624,17.49109,14.92038,15.24554,-82.84112,15.0545,12.18478,14.04794,13.98007,14.03217,14.05246,17.93619,16.02472,15.38882,13.9245,11.32962,5.730377,13.22,21.34,-1100.134,-1269.257,"NAN",-125.9736,318.3204,130.0373,204.5378
